------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 41390
[  2] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 41074
[  3] local 192.168.10.2 port 5001 connected with 192.168.5.2 port 47358
[  4] local 192.168.10.2 port 5001 connected with 192.168.9.2 port 50276
[  5] local 192.168.10.2 port 5001 connected with 192.168.7.2 port 42306
[  6] local 192.168.10.2 port 5001 connected with 192.168.4.2 port 35858
[ ID] Interval       Transfer     Bandwidth
[  5] 4.0000-5.0000 sec  7.66 MBytes  64.2 Mbits/sec
[  1] 5.0000-6.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 5.0000-6.0000 sec  3.66 MBytes  30.7 Mbits/sec
[  3] 5.0000-6.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  6] 5.0000-6.0000 sec  3.04 MBytes  25.5 Mbits/sec
[  4] 5.0000-6.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 5.0000-6.0000 sec  7.66 MBytes  64.2 Mbits/sec
[  1] 6.0000-7.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 6.0000-7.0000 sec  3.83 MBytes  32.1 Mbits/sec
[  3] 6.0000-7.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  6] 6.0000-7.0000 sec  3.07 MBytes  25.8 Mbits/sec
[  4] 6.0000-7.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 6.0000-7.0000 sec  7.47 MBytes  62.6 Mbits/sec
[  1] 7.0000-8.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 7.0000-8.0000 sec  3.98 MBytes  33.4 Mbits/sec
[  6] 7.0000-8.0000 sec  2.83 MBytes  23.8 Mbits/sec
[  3] 7.0000-8.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 7.0000-8.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 7.0000-8.0000 sec  7.30 MBytes  61.3 Mbits/sec
[  1] 8.0000-9.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 8.0000-9.0000 sec  4.28 MBytes  35.9 Mbits/sec
[  3] 8.0000-9.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 8.0000-9.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 8.0000-9.0000 sec  7.05 MBytes  59.1 Mbits/sec
[  6] 8.0000-9.0000 sec  2.79 MBytes  23.4 Mbits/sec
[  1] 9.0000-10.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 9.0000-10.0000 sec  4.60 MBytes  38.6 Mbits/sec
[  3] 9.0000-10.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 9.0000-10.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 9.0000-10.0000 sec  6.66 MBytes  55.8 Mbits/sec
[  6] 9.0000-10.0000 sec  2.80 MBytes  23.5 Mbits/sec
[  1] 0.0000-10.0091 sec  63.9 MBytes  53.5 Mbits/sec
[  3] 0.0000-10.0098 sec   103 MBytes  86.0 Mbits/sec
[  4] 0.0000-10.0101 sec  81.4 MBytes  68.2 Mbits/sec
[  2] 10.0000-10.3114 sec  1.55 MBytes  41.9 Mbits/sec
[  2] 0.0000-10.3114 sec  56.3 MBytes  45.8 Mbits/sec
[  5] 10.0000-10.4031 sec  2.61 MBytes  54.2 Mbits/sec
[  5] 0.0000-10.4031 sec  59.8 MBytes  48.2 Mbits/sec
[  6] 10.0000-10.9301 sec  2.11 MBytes  19.1 Mbits/sec
[  6] 0.0000-10.9301 sec  38.4 MBytes  29.5 Mbits/sec
