------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 53386
[  2] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 43980
[  3] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 50800
[  4] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 36982
[  5] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 44056
[  6] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 58190
[ ID] Interval       Transfer     Bandwidth
[  4] 3.0000-4.0000 sec  1.04 MBytes  8.72 Mbits/sec
[  6] 3.0000-4.0000 sec   147 KBytes  1.20 Mbits/sec
[  1] 4.0000-5.0000 sec  7.99 MBytes  67.0 Mbits/sec
[  2] 4.0000-5.0000 sec   281 KBytes  2.31 Mbits/sec
[  5] 4.0000-5.0000 sec   358 KBytes  2.93 Mbits/sec
[  3] 4.0000-5.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  4] 4.0000-5.0000 sec   946 KBytes  7.75 Mbits/sec
[  6] 4.0000-5.0000 sec  93.3 KBytes   765 Kbits/sec
[  1] 5.0000-6.0000 sec  8.05 MBytes  67.5 Mbits/sec
[  3] 5.0000-6.0000 sec  1.57 MBytes  13.2 Mbits/sec
[  4] 5.0000-6.0000 sec  1.18 MBytes  9.93 Mbits/sec
[  5] 5.0000-6.0000 sec   344 KBytes  2.81 Mbits/sec
[  6] 5.0000-6.0000 sec   228 KBytes  1.87 Mbits/sec
[  2] 5.0000-6.0000 sec   300 KBytes  2.46 Mbits/sec
[  1] 6.0000-7.0000 sec  7.58 MBytes  63.6 Mbits/sec
[  2] 6.0000-7.0000 sec   240 KBytes  1.97 Mbits/sec
[  3] 6.0000-7.0000 sec  1008 KBytes  8.26 Mbits/sec
[  4] 6.0000-7.0000 sec  1.65 MBytes  13.9 Mbits/sec
[  5] 6.0000-7.0000 sec   376 KBytes  3.08 Mbits/sec
[  6] 6.0000-7.0000 sec   267 KBytes  2.19 Mbits/sec
[  1] 7.0000-8.0000 sec  7.61 MBytes  63.9 Mbits/sec
[  3] 7.0000-8.0000 sec  1.07 MBytes  8.94 Mbits/sec
[  2] 7.0000-8.0000 sec   317 KBytes  2.59 Mbits/sec
[  4] 7.0000-8.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  5] 7.0000-8.0000 sec   437 KBytes  3.58 Mbits/sec
[  6] 7.0000-8.0000 sec   324 KBytes  2.65 Mbits/sec
[  1] 8.0000-9.0000 sec  7.52 MBytes  63.1 Mbits/sec
[  4] 8.0000-9.0000 sec  1.58 MBytes  13.2 Mbits/sec
[  2] 8.0000-9.0000 sec   314 KBytes  2.57 Mbits/sec
[  3] 8.0000-9.0000 sec  1.10 MBytes  9.20 Mbits/sec
[  6] 8.0000-9.0000 sec   297 KBytes  2.43 Mbits/sec
[  5] 8.0000-9.0000 sec   359 KBytes  2.94 Mbits/sec
[  1] 9.0000-10.0000 sec  7.56 MBytes  63.5 Mbits/sec
[  3] 9.0000-10.0000 sec  1.10 MBytes  9.20 Mbits/sec
[  4] 9.0000-10.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  5] 9.0000-10.0000 sec   457 KBytes  3.74 Mbits/sec
[  2] 9.0000-10.0000 sec   413 KBytes  3.38 Mbits/sec
[  6] 9.0000-10.0000 sec   307 KBytes  2.51 Mbits/sec
[  1] 10.0000-11.0000 sec  6.09 MBytes  51.1 Mbits/sec
[  3] 10.0000-11.0000 sec   803 KBytes  6.58 Mbits/sec
[  4] 10.0000-11.0000 sec  1.33 MBytes  11.2 Mbits/sec
[  6] 10.0000-11.0000 sec   344 KBytes  2.81 Mbits/sec
[  2] 10.0000-11.0000 sec   290 KBytes  2.37 Mbits/sec
[  5] 10.0000-11.0000 sec   307 KBytes  2.51 Mbits/sec
[  4] 0.0000-11.2300 sec  14.4 MBytes  10.7 Mbits/sec
[  6] 11.0000-11.2745 sec   126 KBytes  3.76 Mbits/sec
[  6] 0.0000-11.2745 sec  2.55 MBytes  1.89 Mbits/sec
[  1] 11.0000-11.3835 sec  4.68 MBytes   102 Mbits/sec
[  1] 0.0000-11.3835 sec  88.2 MBytes  65.0 Mbits/sec
[  2] 11.0000-11.4211 sec   516 KBytes  10.0 Mbits/sec
[  2] 0.0000-11.4211 sec  3.67 MBytes  2.70 Mbits/sec
[  5] 11.0000-11.5004 sec   628 KBytes  10.3 Mbits/sec
[  5] 0.0000-11.5004 sec  4.72 MBytes  3.45 Mbits/sec
[  3] 11.0000-11.5620 sec  2.13 MBytes  31.8 Mbits/sec
[  3] 0.0000-11.5620 sec  16.5 MBytes  12.0 Mbits/sec
