------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.1.2 port 5001 connected with 192.168.2.2 port 48312
[  2] local 192.168.1.2 port 5001 connected with 192.168.4.2 port 43728
[  3] local 192.168.1.2 port 5001 connected with 192.168.3.2 port 46654
[  4] local 192.168.1.2 port 5001 connected with 192.168.8.2 port 51048
[  5] local 192.168.1.2 port 5001 connected with 192.168.6.2 port 60520
[  6] local 192.168.1.2 port 5001 connected with 192.168.7.2 port 50136
[ ID] Interval       Transfer     Bandwidth
[  6] 4.0000-5.0000 sec   841 KBytes  6.89 Mbits/sec
[  2] 5.0000-6.0000 sec  10.4 MBytes  87.4 Mbits/sec
[  3] 5.0000-6.0000 sec  4.44 MBytes  37.3 Mbits/sec
[  1] 5.0000-6.0000 sec  10.9 MBytes  91.0 Mbits/sec
[  5] 5.0000-6.0000 sec  6.71 MBytes  56.3 Mbits/sec
[  4] 5.0000-6.0000 sec  6.60 MBytes  55.4 Mbits/sec
[  6] 5.0000-6.0000 sec   796 KBytes  6.52 Mbits/sec
[  2] 6.0000-7.0000 sec  10.5 MBytes  88.3 Mbits/sec
[  3] 6.0000-7.0000 sec  4.44 MBytes  37.2 Mbits/sec
[  1] 6.0000-7.0000 sec  10.9 MBytes  91.4 Mbits/sec
[  5] 6.0000-7.0000 sec  6.76 MBytes  56.7 Mbits/sec
[  4] 6.0000-7.0000 sec  6.65 MBytes  55.8 Mbits/sec
[  6] 6.0000-7.0000 sec   836 KBytes  6.85 Mbits/sec
[  2] 7.0000-8.0000 sec  10.3 MBytes  86.6 Mbits/sec
[  3] 7.0000-8.0000 sec  4.36 MBytes  36.6 Mbits/sec
[  1] 7.0000-8.0000 sec  10.9 MBytes  91.2 Mbits/sec
[  5] 7.0000-8.0000 sec  6.70 MBytes  56.2 Mbits/sec
[  4] 7.0000-8.0000 sec  6.62 MBytes  55.6 Mbits/sec
[  6] 7.0000-8.0000 sec   868 KBytes  7.11 Mbits/sec
[  2] 8.0000-9.0000 sec  10.4 MBytes  86.8 Mbits/sec
[  3] 8.0000-9.0000 sec  4.36 MBytes  36.6 Mbits/sec
[  1] 8.0000-9.0000 sec  10.9 MBytes  91.3 Mbits/sec
[  5] 8.0000-9.0000 sec  6.78 MBytes  56.9 Mbits/sec
[  4] 8.0000-9.0000 sec  6.62 MBytes  55.6 Mbits/sec
[  6] 8.0000-9.0000 sec   950 KBytes  7.78 Mbits/sec
[  2] 9.0000-10.0000 sec  9.99 MBytes  83.8 Mbits/sec
[  3] 9.0000-10.0000 sec  4.48 MBytes  37.6 Mbits/sec
[  1] 9.0000-10.0000 sec  10.9 MBytes  91.2 Mbits/sec
[  5] 9.0000-10.0000 sec  6.68 MBytes  56.0 Mbits/sec
[  6] 9.0000-10.0000 sec  1.10 MBytes  9.20 Mbits/sec
[  4] 9.0000-10.0000 sec  6.63 MBytes  55.6 Mbits/sec
[  1] 0.0000-10.0093 sec   109 MBytes  91.2 Mbits/sec
[  4] 0.0000-10.0091 sec  66.4 MBytes  55.6 Mbits/sec
[  5] 0.0000-10.0669 sec  67.6 MBytes  56.4 Mbits/sec
[  3] 0.0000-10.1588 sec  45.4 MBytes  37.5 Mbits/sec
[  2] 10.0000-10.7099 sec  7.15 MBytes  84.5 Mbits/sec
[  2] 0.0000-10.7099 sec   106 MBytes  83.3 Mbits/sec
[  6] 10.0000-10.8537 sec  2.82 MBytes  27.7 Mbits/sec
[  6] 0.0000-10.8537 sec  15.5 MBytes  12.0 Mbits/sec
