------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 41086
[  2] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 44202
[  3] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 58092
[  4] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 58202
[  5] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 50456
[  6] local 192.168.5.2 port 5001 connected with 192.168.9.2 port 41324
[ ID] Interval       Transfer     Bandwidth
[  3] 4.0000-5.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 4.0000-5.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 4.0000-5.0000 sec  7.28 MBytes  61.1 Mbits/sec
[  6] 4.0000-5.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  1] 5.0000-6.0000 sec  4.08 MBytes  34.3 Mbits/sec
[  2] 5.0000-6.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  3] 5.0000-6.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  6] 5.0000-6.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  4] 5.0000-6.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 5.0000-6.0000 sec  7.31 MBytes  61.3 Mbits/sec
[  1] 6.0000-7.0000 sec  4.11 MBytes  34.5 Mbits/sec
[  2] 6.0000-7.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  3] 6.0000-7.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  6] 6.0000-7.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  4] 6.0000-7.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 6.0000-7.0000 sec  7.26 MBytes  60.9 Mbits/sec
[  1] 7.0000-8.0000 sec  4.13 MBytes  34.6 Mbits/sec
[  2] 7.0000-8.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  6] 7.0000-8.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  3] 7.0000-8.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 7.0000-8.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 7.0000-8.0000 sec  4.41 MBytes  37.0 Mbits/sec
[  1] 8.0000-9.0000 sec  4.63 MBytes  38.8 Mbits/sec
[  2] 8.0000-9.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  3] 8.0000-9.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 8.0000-9.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 8.0000-9.0000 sec  9.57 MBytes  80.3 Mbits/sec
[  6] 8.0000-9.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  1] 9.0000-10.0000 sec  4.72 MBytes  39.6 Mbits/sec
[  2] 9.0000-10.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  3] 9.0000-10.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 9.0000-10.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 9.0000-10.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  6] 9.0000-10.0000 sec  10.4 MBytes  87.0 Mbits/sec
[  2] 0.0000-10.0097 sec  90.1 MBytes  75.5 Mbits/sec
[  4] 0.0000-10.0109 sec  68.9 MBytes  57.7 Mbits/sec
[  6] 0.0000-10.0115 sec   104 MBytes  87.0 Mbits/sec
[  3] 0.0000-10.0115 sec   110 MBytes  92.3 Mbits/sec
[  1] 10.0000-10.4470 sec  2.07 MBytes  38.9 Mbits/sec
[  1] 0.0000-10.4470 sec  42.6 MBytes  34.2 Mbits/sec
[  5] 10.0000-11.0000 sec  8.09 MBytes  67.9 Mbits/sec
[  5] 11.0000-11.5565 sec  4.59 MBytes  69.2 Mbits/sec
[  5] 0.0000-11.5565 sec  85.9 MBytes  62.3 Mbits/sec
