------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 59172
[  2] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 59436
[  3] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 51908
[  4] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 57472
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 34276
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 52468
[ ID] Interval       Transfer     Bandwidth
[  6] 4.0000-5.0000 sec  4.54 MBytes  38.1 Mbits/sec
[  5] 4.0000-5.0000 sec  1.17 MBytes  9.82 Mbits/sec
[  1] 4.0000-5.0000 sec   474 KBytes  3.88 Mbits/sec
[  2] 5.0000-6.0000 sec  3.22 MBytes  27.0 Mbits/sec
[  1] 5.0000-6.0000 sec   518 KBytes  4.24 Mbits/sec
[  3] 5.0000-6.0000 sec  4.70 MBytes  39.5 Mbits/sec
[  4] 5.0000-6.0000 sec  4.38 MBytes  36.7 Mbits/sec
[  5] 5.0000-6.0000 sec  1.04 MBytes  8.75 Mbits/sec
[  6] 5.0000-6.0000 sec  9.22 MBytes  77.3 Mbits/sec
[  5] 6.0000-7.0000 sec  1.28 MBytes  10.7 Mbits/sec
[  2] 6.0000-7.0000 sec  2.85 MBytes  23.9 Mbits/sec
[  3] 6.0000-7.0000 sec  4.23 MBytes  35.5 Mbits/sec
[  1] 6.0000-7.0000 sec   578 KBytes  4.74 Mbits/sec
[  4] 6.0000-7.0000 sec  5.47 MBytes  45.9 Mbits/sec
[  6] 6.0000-7.0000 sec  9.77 MBytes  82.0 Mbits/sec
[  2] 7.0000-8.0000 sec  2.60 MBytes  21.8 Mbits/sec
[  4] 7.0000-8.0000 sec  5.41 MBytes  45.4 Mbits/sec
[  6] 7.0000-8.0000 sec  9.55 MBytes  80.1 Mbits/sec
[  3] 7.0000-8.0000 sec  3.45 MBytes  28.9 Mbits/sec
[  5] 7.0000-8.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  1] 7.0000-8.0000 sec   717 KBytes  5.87 Mbits/sec
[  2] 8.0000-9.0000 sec  2.16 MBytes  18.1 Mbits/sec
[  1] 8.0000-9.0000 sec   861 KBytes  7.05 Mbits/sec
[  3] 8.0000-9.0000 sec  3.12 MBytes  26.2 Mbits/sec
[  4] 8.0000-9.0000 sec  5.71 MBytes  47.9 Mbits/sec
[  5] 8.0000-9.0000 sec  1.37 MBytes  11.5 Mbits/sec
[  6] 8.0000-9.0000 sec  8.87 MBytes  74.4 Mbits/sec
[  2] 9.0000-10.0000 sec  1.80 MBytes  15.1 Mbits/sec
[  1] 9.0000-10.0000 sec   933 KBytes  7.65 Mbits/sec
[  3] 9.0000-10.0000 sec  3.44 MBytes  28.9 Mbits/sec
[  4] 9.0000-10.0000 sec  5.91 MBytes  49.6 Mbits/sec
[  5] 9.0000-10.0000 sec  1.40 MBytes  11.7 Mbits/sec
[  6] 9.0000-10.0000 sec  8.70 MBytes  73.0 Mbits/sec
[  6] 10.0000-10.2726 sec  2.39 MBytes  73.5 Mbits/sec
[  6] 0.0000-10.2726 sec  62.9 MBytes  51.3 Mbits/sec
[  5] 10.0000-10.8332 sec  1.45 MBytes  14.6 Mbits/sec
[  5] 0.0000-10.8332 sec  14.1 MBytes  10.9 Mbits/sec
[  2] 10.0000-10.9032 sec  1.50 MBytes  13.9 Mbits/sec
[  2] 0.0000-10.9032 sec  25.5 MBytes  19.6 Mbits/sec
[  1] 10.0000-10.9128 sec  1.05 MBytes  9.63 Mbits/sec
[  1] 0.0000-10.9128 sec  6.78 MBytes  5.21 Mbits/sec
[  3] 10.0000-10.9207 sec  2.96 MBytes  27.0 Mbits/sec
[  3] 0.0000-10.9207 sec  49.1 MBytes  37.7 Mbits/sec
[  4] 10.0000-11.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 11.0000-11.2701 sec  2.14 MBytes  66.3 Mbits/sec
[  4] 0.0000-11.2701 sec  47.4 MBytes  35.3 Mbits/sec
