------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.1.2 port 37756
[  2] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 34802
[  3] local 192.168.2.2 port 5001 connected with 192.168.5.2 port 55336
[  4] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 52338
[  5] local 192.168.2.2 port 5001 connected with 192.168.6.2 port 35308
[  6] local 192.168.2.2 port 5001 connected with 192.168.7.2 port 33300
[ ID] Interval       Transfer     Bandwidth
[  5] 9.0000-10.0000 sec  2.56 MBytes  21.5 Mbits/sec
[  3] 9.0000-10.0000 sec  3.46 MBytes  29.1 Mbits/sec
[  4] 9.0000-10.0000 sec  9.56 MBytes  80.2 Mbits/sec
[  6] 9.0000-10.0000 sec  1.25 MBytes  10.4 Mbits/sec
[  2] 0.0000-10.1985 sec  88.4 MBytes  72.7 Mbits/sec
[  4] 10.0000-10.3356 sec  3.55 MBytes  88.8 Mbits/sec
[  4] 0.0000-10.3356 sec  73.6 MBytes  59.8 Mbits/sec
[  5] 10.0000-10.3678 sec  2.53 MBytes  57.7 Mbits/sec
[  5] 0.0000-10.3678 sec  22.9 MBytes  18.5 Mbits/sec
[  1] 10.0000-10.4404 sec  2.50 MBytes  47.5 Mbits/sec
[  1] 0.0000-10.4404 sec  58.5 MBytes  47.0 Mbits/sec
[  3] 10.0000-10.7465 sec  2.88 MBytes  32.3 Mbits/sec
[  3] 0.0000-10.7465 sec  35.8 MBytes  27.9 Mbits/sec
[  6] 10.0000-11.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  6] 11.0000-11.4025 sec  1.76 MBytes  36.6 Mbits/sec
[  6] 0.0000-11.4025 sec  18.6 MBytes  13.7 Mbits/sec
