------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.1.2 port 53452
[  2] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 43664
[  3] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 53886
[  5] local 192.168.10.2 port 5001 connected with 192.168.7.2 port 56272
[  6] local 192.168.10.2 port 5001 connected with 192.168.9.2 port 58896
[  4] local 192.168.10.2 port 5001 connected with 192.168.4.2 port 53180
[ ID] Interval       Transfer     Bandwidth
[  5] 9.0000-10.0000 sec  2.77 MBytes  23.2 Mbits/sec
[  6] 9.0000-10.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 9.0000-10.0000 sec   802 KBytes  6.57 Mbits/sec
[  3] 0.0000-10.0110 sec  81.4 MBytes  68.2 Mbits/sec
[  6] 0.0000-10.0102 sec  88.9 MBytes  74.5 Mbits/sec
[  2] 10.0000-10.5882 sec   733 KBytes  10.2 Mbits/sec
[  2] 0.0000-10.5882 sec  8.43 MBytes  6.68 Mbits/sec
[  5] 10.0000-10.5897 sec  1.68 MBytes  23.8 Mbits/sec
[  5] 0.0000-10.5897 sec  23.1 MBytes  18.3 Mbits/sec
[  1] 10.0000-10.9434 sec  1.00 MBytes  8.92 Mbits/sec
[  1] 0.0000-10.9434 sec  14.4 MBytes  11.0 Mbits/sec
[  4] 10.0000-11.0000 sec   646 KBytes  5.29 Mbits/sec
[  4] 11.0000-11.5699 sec  1.02 MBytes  15.1 Mbits/sec
[  4] 0.0000-11.5699 sec  10.3 MBytes  7.50 Mbits/sec
