------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 54568
[  2] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 51168
[  3] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 48082
[  4] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 58542
[  5] local 192.168.4.2 port 5001 connected with 192.168.6.2 port 33102
[  6] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 47716
[ ID] Interval       Transfer     Bandwidth
[  1] 3.0000-4.0000 sec  4.94 MBytes  41.4 Mbits/sec
[  5] 3.0000-4.0000 sec  7.90 MBytes  66.3 Mbits/sec
[  2] 3.0000-4.0000 sec  2.84 MBytes  23.9 Mbits/sec
[  3] 3.0000-4.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 3.0000-4.0000 sec  4.39 MBytes  36.8 Mbits/sec
[  6] 3.0000-4.0000 sec  1.10 MBytes  9.20 Mbits/sec
[  2] 4.0000-5.0000 sec  2.03 MBytes  17.1 Mbits/sec
[  1] 4.0000-5.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  5] 4.0000-5.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 4.0000-5.0000 sec  11.4 MBytes  95.3 Mbits/sec
[  4] 4.0000-5.0000 sec  3.72 MBytes  31.2 Mbits/sec
[  6] 4.0000-5.0000 sec  1010 KBytes  8.27 Mbits/sec
[  1] 5.0000-6.0000 sec  5.52 MBytes  46.3 Mbits/sec
[  5] 5.0000-6.0000 sec  7.48 MBytes  62.8 Mbits/sec
[  2] 5.0000-6.0000 sec  1.84 MBytes  15.5 Mbits/sec
[  3] 5.0000-6.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  4] 5.0000-6.0000 sec  3.26 MBytes  27.3 Mbits/sec
[  6] 5.0000-6.0000 sec   952 KBytes  7.80 Mbits/sec
[  2] 6.0000-7.0000 sec  1.77 MBytes  14.9 Mbits/sec
[  1] 6.0000-7.0000 sec  6.10 MBytes  51.1 Mbits/sec
[  5] 6.0000-7.0000 sec  7.09 MBytes  59.5 Mbits/sec
[  3] 6.0000-7.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  6] 6.0000-7.0000 sec   913 KBytes  7.48 Mbits/sec
[  4] 6.0000-7.0000 sec  2.92 MBytes  24.5 Mbits/sec
[  1] 7.0000-8.0000 sec  6.61 MBytes  55.4 Mbits/sec
[  2] 7.0000-8.0000 sec  1.72 MBytes  14.4 Mbits/sec
[  3] 7.0000-8.0000 sec  11.4 MBytes  95.3 Mbits/sec
[  5] 7.0000-8.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  6] 7.0000-8.0000 sec   871 KBytes  7.14 Mbits/sec
[  4] 7.0000-8.0000 sec  1.84 MBytes  15.4 Mbits/sec
[  2] 8.0000-9.0000 sec  1.66 MBytes  13.9 Mbits/sec
[  3] 8.0000-9.0000 sec  11.3 MBytes  94.6 Mbits/sec
[  1] 8.0000-9.0000 sec  7.01 MBytes  58.8 Mbits/sec
[  5] 8.0000-9.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  4] 8.0000-9.0000 sec  3.33 MBytes  27.9 Mbits/sec
[  6] 8.0000-9.0000 sec   844 KBytes  6.92 Mbits/sec
[  1] 9.0000-10.0000 sec  7.44 MBytes  62.4 Mbits/sec
[  5] 9.0000-10.0000 sec  6.18 MBytes  51.8 Mbits/sec
[  2] 9.0000-10.0000 sec  1.74 MBytes  14.6 Mbits/sec
[  3] 9.0000-10.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 9.0000-10.0000 sec  3.56 MBytes  29.9 Mbits/sec
[  3] 10.0000-10.4532 sec  5.15 MBytes  95.3 Mbits/sec
[  3] 0.0000-10.4532 sec   119 MBytes  95.1 Mbits/sec
[  6] 9.0000-10.0000 sec   747 KBytes  6.12 Mbits/sec
[  2] 10.0000-10.6276 sec  1.16 MBytes  15.5 Mbits/sec
[  2] 0.0000-10.6276 sec  36.8 MBytes  29.0 Mbits/sec
[  5] 10.0000-10.6210 sec  3.75 MBytes  50.7 Mbits/sec
[  5] 0.0000-10.6210 sec  75.1 MBytes  59.3 Mbits/sec
[  1] 10.0000-11.0000 sec  7.61 MBytes  63.8 Mbits/sec
[  4] 10.0000-11.0000 sec  3.79 MBytes  31.8 Mbits/sec
[  4] 0.0000-11.1358 sec  41.9 MBytes  31.6 Mbits/sec
[  6] 10.0000-11.0000 sec  52.3 KBytes   429 Kbits/sec
[  1] 11.0000-11.7253 sec  5.11 MBytes  59.1 Mbits/sec
[  1] 0.0000-11.7253 sec  68.9 MBytes  49.3 Mbits/sec
[  6] 11.0000-12.0000 sec  2.89 MBytes  24.3 Mbits/sec
[  6] 0.0000-12.0334 sec  14.3 MBytes  9.97 Mbits/sec
