------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 41822
[  2] local 192.168.3.2 port 5001 connected with 192.168.2.2 port 36108
[  3] local 192.168.3.2 port 5001 connected with 192.168.5.2 port 34422
[  4] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 37372
[  5] local 192.168.3.2 port 5001 connected with 192.168.7.2 port 43420
[  6] local 192.168.3.2 port 5001 connected with 192.168.4.2 port 57140
[ ID] Interval       Transfer     Bandwidth
[  2] 4.0000-5.0000 sec   141 KBytes  1.16 Mbits/sec
[  5] 4.0000-5.0000 sec   332 KBytes  2.72 Mbits/sec
[  6] 4.0000-5.0000 sec   205 KBytes  1.68 Mbits/sec
[  1] 5.0000-6.0000 sec   382 KBytes  3.13 Mbits/sec
[  5] 5.0000-6.0000 sec   362 KBytes  2.97 Mbits/sec
[  3] 5.0000-6.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  4] 5.0000-6.0000 sec  11.4 MBytes  95.7 Mbits/sec
[  2] 5.0000-6.0000 sec   173 KBytes  1.41 Mbits/sec
[  6] 5.0000-6.0000 sec   223 KBytes  1.83 Mbits/sec
[  2] 6.0000-7.0000 sec   153 KBytes  1.25 Mbits/sec
[  3] 6.0000-7.0000 sec  10.3 MBytes  86.3 Mbits/sec
[  4] 6.0000-7.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  5] 6.0000-7.0000 sec   395 KBytes  3.23 Mbits/sec
[  1] 6.0000-7.0000 sec   322 KBytes  2.64 Mbits/sec
[  6] 6.0000-7.0000 sec   280 KBytes  2.29 Mbits/sec
[  1] 7.0000-8.0000 sec   413 KBytes  3.38 Mbits/sec
[  3] 7.0000-8.0000 sec  10.1 MBytes  85.1 Mbits/sec
[  4] 7.0000-8.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  5] 7.0000-8.0000 sec   438 KBytes  3.59 Mbits/sec
[  2] 7.0000-8.0000 sec   163 KBytes  1.33 Mbits/sec
[  6] 7.0000-8.0000 sec   233 KBytes  1.91 Mbits/sec
[  2] 8.0000-9.0000 sec   168 KBytes  1.38 Mbits/sec
[  3] 8.0000-9.0000 sec  10.2 MBytes  85.5 Mbits/sec
[  1] 8.0000-9.0000 sec   396 KBytes  3.24 Mbits/sec
[  4] 8.0000-9.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  5] 8.0000-9.0000 sec   351 KBytes  2.87 Mbits/sec
[  6] 8.0000-9.0000 sec   281 KBytes  2.31 Mbits/sec
[  4] 9.0000-10.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  2] 9.0000-10.0000 sec   215 KBytes  1.76 Mbits/sec
[  5] 9.0000-10.0000 sec   318 KBytes  2.61 Mbits/sec
[  3] 9.0000-10.0000 sec  5.93 MBytes  49.7 Mbits/sec
[  1] 9.0000-10.0000 sec   356 KBytes  2.92 Mbits/sec
[  4] 0.0000-10.1337 sec  66.0 MBytes  54.6 Mbits/sec
[  6] 9.0000-10.0000 sec   270 KBytes  2.21 Mbits/sec
[  1] 10.0000-11.0000 sec  1.02 MBytes  8.54 Mbits/sec
[  3] 10.0000-11.0000 sec  13.3 MBytes   111 Mbits/sec
[  5] 10.0000-11.0000 sec   366 KBytes  3.00 Mbits/sec
[  6] 10.0000-11.0000 sec   259 KBytes  2.12 Mbits/sec
[  2] 10.0000-11.0000 sec   342 KBytes  2.80 Mbits/sec
[  3] 0.0000-11.1963 sec   108 MBytes  80.6 Mbits/sec
[  2] 11.0000-11.3349 sec   397 KBytes  9.72 Mbits/sec
[  2] 0.0000-11.3349 sec  2.38 MBytes  1.76 Mbits/sec
[  1] 11.0000-11.3839 sec  1.51 MBytes  33.0 Mbits/sec
[  1] 0.0000-11.3839 sec  6.81 MBytes  5.02 Mbits/sec
[  5] 11.0000-12.0000 sec  1.37 MBytes  11.5 Mbits/sec
[  6] 11.0000-12.0000 sec  1.40 MBytes  11.8 Mbits/sec
[  6] 0.0000-12.1681 sec  4.72 MBytes  3.26 Mbits/sec
[  5] 0.0000-12.2053 sec  6.38 MBytes  4.38 Mbits/sec
